ProjectOrder,Batch,Slot,QuestionID,Stage,StageName,LogicalTopic,Domain,Module,Subtopic,Difficulty,Question
2112,423,2,Q1811,25,Microservices & Distributed Systems,"Resilience, Circuit Breakers & Rate Limiting",Microservices,"Resilience, Circuit Breakers & Rate Limiting",Microservices / Resilience,D2 Core,Imagine a critical service fails because it cannot connect to the database. How would you ensure that the rest of your application remains functional?
2113,423,3,Q1812,25,Microservices & Distributed Systems,"Resilience, Circuit Breakers & Rate Limiting",Microservices,"Resilience, Circuit Breakers & Rate Limiting",Microservices / Resilience,D2 Core,"Your Service calls Pricing, Inventory and Review Services to build a response. Inventory Service becomes randomly slow. How would you protect your APIs from degrading?"
2114,423,4,Q1813,25,Microservices & Distributed Systems,"Resilience, Circuit Breakers & Rate Limiting",Microservices,"Resilience, Circuit Breakers & Rate Limiting",Microservices / Retry,D2 Core,How would you design the Notification Service while keeping in mind that this failure may happen in the future?
2115,423,5,Q1814,25,Microservices & Distributed Systems,"Resilience, Circuit Breakers & Rate Limiting",Microservices,"Resilience, Circuit Breakers & Rate Limiting",Microservices / Retry,D2 Core,"When can Retry make things worse, or when should Retry not be used?"
2116,424,1,Q1525,25,Microservices & Distributed Systems,"API Validation, Exception Handling & Versioning",Web & APIs,"API Validation, Exception Handling & Versioning",REST API / Versioning,D2 Core,"Among URL Versioning, Header Versioning and Media-Type Versioning, which approach would you prefer for Microservices?"
2117,424,2,Q1815,25,Microservices & Distributed Systems,"Resilience, Circuit Breakers & Rate Limiting",Microservices,"Resilience, Circuit Breakers & Rate Limiting",Resilience,D2 Core,"What's the difference between Retries, Fallbacks and Circuit Breakers?"
2118,424,3,Q1816,25,Microservices & Distributed Systems,"Resilience, Circuit Breakers & Rate Limiting",Microservices,"Resilience, Circuit Breakers & Rate Limiting",Spring Retry,D2 Core,When would you use @Retryable annotation versus manual retry logic?
2119,424,4,Q1817,25,Microservices & Distributed Systems,"Resilience, Circuit Breakers & Rate Limiting",Microservices,"Resilience, Circuit Breakers & Rate Limiting",Rate Limiting,D3 Applied,You need to allow only 100 requests per second per user in a concurrent application. How would you implement it?
2120,424,5,Q1818,25,Microservices & Distributed Systems,"Resilience, Circuit Breakers & Rate Limiting",Microservices,"Resilience, Circuit Breakers & Rate Limiting",Microservices / Bulkhead,D4 Experience,"Have you worked with the Bulkhead Pattern, and if yes, can you explain it?"
2121,425,1,Q1819,25,Microservices & Distributed Systems,"Resilience, Circuit Breakers & Rate Limiting",Microservices,"Resilience, Circuit Breakers & Rate Limiting",Microservices / Resilience,D4 Experience,Have you used Resilience4j or Hystrix?
2122,425,2,Q1820,25,Microservices & Distributed Systems,"Resilience, Circuit Breakers & Rate Limiting",Microservices,"Resilience, Circuit Breakers & Rate Limiting",Resilience / Distributed Systems,D5 Advanced/Design,Can you explain how to design a fault-tolerant system using Java Exception Handling for a distributed system?
2123,425,3,Q1821,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Microservices / Saga Pattern,D1 Foundation,What is this Saga pattern?
2124,425,4,Q1822,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Saga Pattern / Distributed Transactions,D1 Foundation,"What is the Saga Pattern, and how is it different from Two-Phase Commit?"
2125,425,5,Q1823,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Distributed Transactions / Saga,D2 Core,How would you handle a scenario where a transaction needs to be rolled back due to an operation on a remote service failing?
2126,426,1,Q1824,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Distributed Transactions / Saga Pattern,D2 Core,We are transferring money from Account A to B. Money is debited from A but not credited to B. What will happen in this situation?
2127,426,2,Q1825,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Saga Pattern,D2 Core,Can you give a brief on the Saga design pattern?
2128,426,3,Q1826,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Saga Pattern,D2 Core,"In the Saga Pattern, what are Choreography and Orchestration?"
2129,426,4,Q1827,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Saga Pattern,D2 Core,"In an e-commerce application, Order and Inventory succeed but Payment fails at the end. What would you do in this situation using Microservices architecture?"
2130,426,5,Q1828,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Saga Pattern / Distributed Transactions,D2 Core,"There are multiple operations such as order placement and payment. How would you wrap all the transactions together, and what design pattern would you use?"
2131,427,1,Q1829,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Saga Pattern / Failure Handling,D2 Core,"Everything succeeds, including payment and order placement, but the final Notification Service fails. Should we revert payment, inventory and all previous transactions, or what is the best way to handle this?"
2132,427,2,Q1830,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Saga Pattern / Microservices,D2 Core,"In an e-commerce flow, if payment and inventory succeed but only email notification fails, should you use Saga compensation or retries instead?"
2133,427,3,Q1831,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Distributed Transactions,D4 Experience,"Let's say there is a transaction from A to B. Some amount is deducted from A, but transferring it to B fails. How are you guys managing this?"
2134,427,4,Q1832,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Distributed Transactions / Saga,D5 Advanced/Design,Have you heard about compensating transaction or distributed transaction patterns like Saga?
2135,427,5,Q1833,25,Microservices & Distributed Systems,"Saga, Distributed Transactions & Consistency",Microservices,"Saga, Distributed Transactions & Consistency",Microservices / Distributed Transactions,D5 Advanced/Design,What are the challenges with Distributed Transactions in a Microservices architecture?
2136,428,1,Q1834,25,Microservices & Distributed Systems,Distributed Caching & Redis,Distributed Systems,Distributed Caching & Redis,Redis / Thread Safety,D2 Core,Is RedisTemplate Thread-Safe?
2137,428,2,Q1835,25,Microservices & Distributed Systems,Distributed Caching & Redis,Distributed Systems,Distributed Caching & Redis,Redis,D3 Applied,How does Redis work internally?
2138,428,3,Q1836,25,Microservices & Distributed Systems,Distributed Caching & Redis,Distributed Systems,Distributed Caching & Redis,Redis / Caching,D3 Applied,How can we implement Redis in our project?
2139,428,4,Q1837,26,"CI/CD, Containers, Cloud & Observability","Observability, Monitoring & Distributed Tracing",Distributed Systems,"Observability, Monitoring & Distributed Tracing",Microservices / Observability,D1 Foundation,"What is a Zombie Service in Microservices, and how would you detect one?"
2140,428,5,Q1838,26,"CI/CD, Containers, Cloud & Observability","Observability, Monitoring & Distributed Tracing",Distributed Systems,"Observability, Monitoring & Distributed Tracing",Microservices / Observability,D1 Foundation,"What are Zombie Services in Microservices, and how can you detect them?"
2141,429,1,Q1839,26,"CI/CD, Containers, Cloud & Observability","Observability, Monitoring & Distributed Tracing",Distributed Systems,"Observability, Monitoring & Distributed Tracing",Spring Boot Observability,D1 Foundation,"What are Spring Boot Actuator and Micrometer, and how are they used together?"
2142,429,2,Q1840,26,"CI/CD, Containers, Cloud & Observability","Observability, Monitoring & Distributed Tracing",Distributed Systems,"Observability, Monitoring & Distributed Tracing",Logging / Monitoring,D2 Core,The business team wants to know how many payment failures happened per hour and see them on a dashboard. What should we do?
2143,429,3,Q1841,26,"CI/CD, Containers, Cloud & Observability","Observability, Monitoring & Distributed Tracing",Distributed Systems,"Observability, Monitoring & Distributed Tracing",Microservices / Distributed Tracing,D2 Core,You have five Microservices. How would you trace a Request across all five Microservices?
2144,429,4,Q1842,26,"CI/CD, Containers, Cloud & Observability","Observability, Monitoring & Distributed Tracing",Distributed Systems,"Observability, Monitoring & Distributed Tracing",Observability,D2 Core,Which tools or Spring features would you use for Observability?
2145,429,5,Q1843,26,"CI/CD, Containers, Cloud & Observability","Observability, Monitoring & Distributed Tracing",Distributed Systems,"Observability, Monitoring & Distributed Tracing",Microservices / Distributed Tracing,D3 Applied,How would you implement request tracing across multiple microservices?
2146,430,1,Q1844,26,"CI/CD, Containers, Cloud & Observability","Observability, Monitoring & Distributed Tracing",Distributed Systems,"Observability, Monitoring & Distributed Tracing",Logging / Monitoring,D4 Experience,"Are you guys using any visualization tool, or have you used any tool personally?"
2147,430,2,Q1845,26,"CI/CD, Containers, Cloud & Observability","Observability, Monitoring & Distributed Tracing",Distributed Systems,"Observability, Monitoring & Distributed Tracing",Logging / Monitoring,D4 Experience,What log-visualization tools are you guys using or have experience with?
